irradiance,voltage,current,power,temperature,mppt_reference_voltage,efficiency,power_deviation,condition,data_origin
914.374,17.4439,1.0476,18.0861,16.991,18.5373,0.9741,0.0259,Normal,synthetic PV simulation; not hardware measurement
243.169,18.5772,0.2971,5.2898,12.323,18.2787,1.0886,-0.0886,Low Irradiance,synthetic PV simulation; not hardware measurement
470.521,18.3651,0.5576,9.437,35.474,17.458,1.0389,-0.0389,Low Irradiance,synthetic PV simulation; not hardware measurement
115.006,16.7793,0.1215,2.0957,20.244,17.6545,0.9403,0.0597,Low Irradiance,synthetic PV simulation; not hardware measurement
431.992,15.7608,0.4706,7.312,30.658,17.6537,0.8694,0.1306,Low Irradiance,synthetic PV simulation; not hardware measurement
351.486,19.0148,0.3724,7.1807,40.111,17.1488,1.075,-0.075,Low Irradiance,synthetic PV simulation; not hardware measurement
101.131,17.1932,0.1085,1.5765,51.217,16.2031,0.8632,0.1368,Low Irradiance,synthetic PV simulation; not hardware measurement
139.283,17.6699,0.1375,2.3291,15.335,17.9467,0.851,0.149,Low Irradiance,synthetic PV simulation; not hardware measurement
132.863,15.1785,0.1521,2.2051,64.94,15.6759,0.9436,0.0564,Low Irradiance,synthetic PV simulation; not hardware measurement
249.417,17.9498,0.2833,5.0245,19.588,17.9571,1.0225,-0.0225,Low Irradiance,synthetic PV simulation; not hardware measurement
394.987,20.2745,0.4288,8.6906,25.277,17.8628,1.1196,-0.1196,Low Irradiance,synthetic PV simulation; not hardware measurement
194.901,16.0941,0.2158,2.9991,45.181,16.7076,0.8288,0.1712,Low Irradiance,synthetic PV simulation; not hardware measurement
359.829,17.4029,0.3616,5.7121,29.337,17.6395,0.8161,0.1839,Low Irradiance,synthetic PV simulation; not hardware measurement
164.444,17.1276,0.1953,3.0623,25.227,17.5618,0.9641,0.0359,Low Irradiance,synthetic PV simulation; not hardware measurement
518.47,16.801,0.643,9.2821,56.596,16.5343,0.9691,0.0309,Low Irradiance,synthetic PV simulation; not hardware measurement
438.561,18.3503,0.5273,8.8177,12.056,18.4974,0.9944,0.0056,Low Irradiance,synthetic PV simulation; not hardware measurement
363.947,16.6707,0.4449,7.4748,44.948,16.9421,1.0914,-0.0914,Low Irradiance,synthetic PV simulation; not hardware measurement
101.531,16.8288,0.1018,1.6033,58.587,15.8667,0.8896,0.1104,Low Irradiance,synthetic PV simulation; not hardware measurement
143.143,18.2134,0.1889,2.8225,21.258,17.6867,1.0152,-0.0152,Low Irradiance,synthetic PV simulation; not hardware measurement
146.521,17.5402,0.1519,2.3053,12.994,18.0746,0.7961,0.2039,Low Irradiance,synthetic PV simulation; not hardware measurement
132.8,17.6221,0.1415,2.456,51.863,16.275,1.0196,-0.0196,Low Irradiance,synthetic PV simulation; not hardware measurement
421.31,18.699,0.4497,7.9744,27.615,17.7824,0.9666,0.0334,Low Irradiance,synthetic PV simulation; not hardware measurement
457.655,17.1533,0.5115,8.3606,45.581,16.9858,0.9675,0.0325,Low Irradiance,synthetic PV simulation; not hardware measurement
302.749,16.6194,0.3559,5.9521,60.252,16.1782,1.0856,-0.0856,Low Irradiance,synthetic PV simulation; not hardware measurement
362.996,16.1809,0.4143,5.5621,49.677,16.7252,0.8228,0.1772,Low Irradiance,synthetic PV simulation; not hardware measurement
181.152,18.424,0.2041,3.5161,15.643,18.029,0.9834,0.0166,Low Irradiance,synthetic PV simulation; not hardware measurement
371.136,16.2445,0.4063,6.4971,52.743,16.5942,0.9461,0.0539,Low Irradiance,synthetic PV simulation; not hardware measurement
158.088,16.1429,0.1436,1.928,47.441,16.5288,0.6632,0.3368,Low Irradiance,synthetic PV simulation; not hardware measurement
345.724,17.1766,0.3844,6.3837,31.905,17.5168,0.9551,0.0449,Low Irradiance,synthetic PV simulation; not hardware measurement
159.537,17.5571,0.1979,3.1944,31.1,17.2805,1.0502,-0.0502,Low Irradiance,synthetic PV simulation; not hardware measurement
461.738,18.2604,0.4544,7.3637,12.816,18.4837,0.7892,0.2108,Low Irradiance,synthetic PV simulation; not hardware measurement
411.06,16.1716,0.4287,6.6885,56.111,16.4719,0.8842,0.1158,Low Irradiance,synthetic PV simulation; not hardware measurement
339.079,17.1115,0.4086,6.2198,42.637,17.0188,0.9713,0.0287,Low Irradiance,synthetic PV simulation; not hardware measurement
252.777,18.7683,0.2512,4.2448,12.805,18.2725,0.8405,0.1595,Low Irradiance,synthetic PV simulation; not hardware measurement
507.099,17.1823,0.6375,10.2663,57.347,16.491,1.0983,-0.0983,Low Irradiance,synthetic PV simulation; not hardware measurement
488.503,17.6404,0.5575,8.4345,15.354,18.3909,0.8577,0.1423,Low Irradiance,synthetic PV simulation; not hardware measurement
512.892,15.5037,0.587,8.402,52.93,16.697,0.8797,0.1203,Low Irradiance,synthetic PV simulation; not hardware measurement
121.03,17.979,0.1379,2.4922,17.212,17.8143,1.0549,-0.0549,Low Irradiance,synthetic PV simulation; not hardware measurement
103.594,16.5502,0.1086,1.8121,46.477,16.4303,0.9576,0.0424,Low Irradiance,synthetic PV simulation; not hardware measurement
205.0,18.2272,0.2238,4.1397,20.263,17.8572,1.0303,-0.0303,Low Irradiance,synthetic PV simulation; not hardware measurement
517.89,16.6588,0.5354,8.6515,53.751,16.6635,0.8986,0.1014,Low Irradiance,synthetic PV simulation; not hardware measurement
159.739,17.4047,0.1919,3.3869,13.95,18.055,1.0732,-0.0732,Low Irradiance,synthetic PV simulation; not hardware measurement
112.095,19.4907,0.1303,2.356,24.703,17.4505,1.0953,-0.0953,Low Irradiance,synthetic PV simulation; not hardware measurement
434.877,17.8255,0.4426,6.6282,30.996,17.6302,0.7833,0.2167,Low Irradiance,synthetic PV simulation; not hardware measurement
462.645,18.0916,0.4337,7.1859,23.843,17.9816,0.7857,0.2143,Low Irradiance,synthetic PV simulation; not hardware measurement
424.724,17.4845,0.5118,8.7537,36.645,17.3736,1.0724,-0.0724,Low Irradiance,synthetic PV simulation; not hardware measurement
500.821,16.7312,0.5003,7.2662,55.459,16.572,0.784,0.216,Low Irradiance,synthetic PV simulation; not hardware measurement
448.242,16.8403,0.5096,8.8093,46.958,16.9145,1.0445,-0.0445,Low Irradiance,synthetic PV simulation; not hardware measurement
442.535,16.9055,0.4928,8.0477,49.379,16.8092,0.9719,0.0281,Low Irradiance,synthetic PV simulation; not hardware measurement
321.743,16.9183,0.3541,5.6947,39.752,17.1292,0.9323,0.0677,Low Irradiance,synthetic PV simulation; not hardware measurement
241.86,16.6893,0.265,4.4409,50.209,16.5556,0.9957,0.0043,Low Irradiance,synthetic PV simulation; not hardware measurement
406.495,18.6024,0.4751,8.6998,47.56,16.8576,1.1412,-0.1412,Low Irradiance,synthetic PV simulation; not hardware measurement
339.239,16.9245,0.3271,4.98,37.088,17.2724,0.768,0.232,Low Irradiance,synthetic PV simulation; not hardware measurement
202.66,17.029,0.2083,3.5733,61.891,15.9591,0.986,0.014,Low Irradiance,synthetic PV simulation; not hardware measurement
557.482,17.4065,0.6096,9.2692,14.297,18.4815,0.8222,0.1778,Low Irradiance,synthetic PV simulation; not hardware measurement
341.68,16.3522,0.4556,6.3308,46.239,16.8575,0.9887,0.0113,Low Irradiance,synthetic PV simulation; not hardware measurement
474.869,15.0675,0.4946,6.4746,45.767,16.9924,0.7219,0.2781,Low Irradiance,synthetic PV simulation; not hardware measurement
151.152,15.109,0.1858,2.4326,49.762,16.4143,0.8806,0.1194,Low Irradiance,synthetic PV simulation; not hardware measurement
454.751,16.3721,0.453,6.3155,25.81,17.8849,0.7055,0.2945,Low Irradiance,synthetic PV simulation; not hardware measurement
543.573,17.8046,0.5324,9.9441,13.46,18.5094,0.9036,0.0964,Low Irradiance,synthetic PV simulation; not hardware measurement
329.296,17.379,0.4336,6.2038,19.334,18.071,0.9505,0.0495,Low Irradiance,synthetic PV simulation; not hardware measurement
381.36,17.8928,0.4498,6.8348,62.942,16.1396,0.9909,0.0091,Low Irradiance,synthetic PV simulation; not hardware measurement
199.429,16.819,0.2098,3.4374,58.046,16.1284,0.9555,0.0445,Low Irradiance,synthetic PV simulation; not hardware measurement
435.96,17.3141,0.4562,6.6692,55.428,16.5271,0.829,0.171,Low Irradiance,synthetic PV simulation; not hardware measurement
556.305,17.1112,0.6121,9.2041,26.179,17.9391,0.8379,0.1621,Low Irradiance,synthetic PV simulation; not hardware measurement
391.247,16.7309,0.4352,6.8098,19.83,18.1075,0.8761,0.1239,Low Irradiance,synthetic PV simulation; not hardware measurement
97.959,16.5372,0.1256,1.9542,30.393,17.145,1.0551,-0.0551,Low Irradiance,synthetic PV simulation; not hardware measurement
280.811,16.1143,0.3236,4.3325,47.407,16.7344,0.8288,0.1712,Low Irradiance,synthetic PV simulation; not hardware measurement
313.804,16.7813,0.3591,5.2583,52.958,16.5261,0.9093,0.0907,Low Irradiance,synthetic PV simulation; not hardware measurement
258.923,15.1213,0.2864,4.2555,63.357,15.9823,0.9173,0.0827,Low Irradiance,synthetic PV simulation; not hardware measurement
148.534,16.1125,0.1714,2.6545,55.852,16.1282,0.992,0.008,Low Irradiance,synthetic PV simulation; not hardware measurement
90.935,17.2,0.1035,1.6213,17.736,17.695,0.9195,0.0805,Low Irradiance,synthetic PV simulation; not hardware measurement
350.261,16.6836,0.4074,6.7635,57.646,16.3467,1.0566,-0.0566,Low Irradiance,synthetic PV simulation; not hardware measurement
99.87,15.3031,0.1099,1.7681,53.49,16.0937,0.9858,0.0142,Low Irradiance,synthetic PV simulation; not hardware measurement
74.967,17.325,0.0783,1.1602,20.29,17.5095,0.8055,0.1945,Low Irradiance,synthetic PV simulation; not hardware measurement
549.698,16.7094,0.6201,10.8253,56.448,16.5546,1.0644,-0.0644,Low Irradiance,synthetic PV simulation; not hardware measurement
522.666,17.9634,0.6317,10.3464,18.595,18.2594,0.9885,0.0115,Low Irradiance,synthetic PV simulation; not hardware measurement
517.046,17.9911,0.6314,10.2412,36.026,17.4713,1.0252,-0.0252,Low Irradiance,synthetic PV simulation; not hardware measurement
262.448,19.0052,0.299,5.4419,34.888,17.2788,1.0854,-0.0854,Low Irradiance,synthetic PV simulation; not hardware measurement
83.555,16.4446,0.0928,1.4409,54.834,15.9688,0.967,0.033,Low Irradiance,synthetic PV simulation; not hardware measurement
145.712,16.3623,0.1745,2.8308,37.796,16.9474,1.0357,-0.0357,Low Irradiance,synthetic PV simulation; not hardware measurement
520.107,17.0253,0.5872,8.2244,54.976,16.6094,0.8528,0.1472,Low Irradiance,synthetic PV simulation; not hardware measurement
103.652,15.1682,0.1148,1.4639,42.353,16.6197,0.766,0.234,Low Irradiance,synthetic PV simulation; not hardware measurement
310.889,19.7027,0.3303,5.9278,15.517,18.2218,0.9558,0.0442,Low Irradiance,synthetic PV simulation; not hardware measurement
546.506,16.3195,0.6343,9.4551,19.399,18.2409,0.8645,0.1355,Low Irradiance,synthetic PV simulation; not hardware measurement
479.229,18.4637,0.4942,9.0845,18.85,18.2237,0.9486,0.0514,Low Irradiance,synthetic PV simulation; not hardware measurement
257.501,16.5201,0.3172,4.8825,52.422,16.48,1.032,-0.032,Low Irradiance,synthetic PV simulation; not hardware measurement
70.204,16.4801,0.0782,1.2281,30.11,17.0424,0.931,0.069,Low Irradiance,synthetic PV simulation; not hardware measurement
332.053,14.6378,0.378,4.9681,50.431,16.6544,0.8063,0.1937,Low Irradiance,synthetic PV simulation; not hardware measurement
538.875,18.4091,0.6117,10.2879,22.033,18.1151,0.9593,0.0407,Low Irradiance,synthetic PV simulation; not hardware measurement
369.92,15.5312,0.4204,5.6358,60.676,16.2306,0.8385,0.1615,Low Irradiance,synthetic PV simulation; not hardware measurement
245.643,17.2874,0.2799,3.9736,35.918,17.2153,0.8498,0.1502,Low Irradiance,synthetic PV simulation; not hardware measurement
407.775,17.1331,0.3836,6.1172,59.254,16.3253,0.8212,0.1788,Low Irradiance,synthetic PV simulation; not hardware measurement
412.288,16.5352,0.4352,6.5217,34.69,17.4507,0.8202,0.1798,Low Irradiance,synthetic PV simulation; not hardware measurement
246.0,18.1571,0.2854,4.2001,39.974,17.0305,0.9048,0.0952,Low Irradiance,synthetic PV simulation; not hardware measurement
426.737,19.1014,0.4709,8.6817,44.38,17.0225,1.0762,-0.0762,Low Irradiance,synthetic PV simulation; not hardware measurement
308.125,18.3628,0.3576,6.405,19.882,18.0189,1.0513,-0.0513,Low Irradiance,synthetic PV simulation; not hardware measurement
314.179,17.1949,0.3795,5.4712,47.9,16.7474,0.9343,0.0657,Low Irradiance,synthetic PV simulation; not hardware measurement
484.565,18.5184,0.5641,8.8219,20.236,18.165,0.9134,0.0866,Low Irradiance,synthetic PV simulation; not hardware measurement
283.816,17.0518,0.2567,4.2931,19.735,18.0031,0.766,0.234,Low Irradiance,synthetic PV simulation; not hardware measurement
222.684,18.9568,0.213,3.9362,37.967,17.0816,0.9345,0.0655,Low Irradiance,synthetic PV simulation; not hardware measurement
106.794,17.3636,0.1187,2.019,41.993,16.6484,1.0239,-0.0239,Low Irradiance,synthetic PV simulation; not hardware measurement
457.927,16.8726,0.5489,9.2547,63.067,16.1985,1.1133,-0.1133,Low Irradiance,synthetic PV simulation; not hardware measurement
170.313,15.4304,0.2323,3.7112,60.748,15.9501,1.2199,-0.2199,Low Irradiance,synthetic PV simulation; not hardware measurement
190.211,16.4104,0.2193,2.8914,49.335,16.5076,0.8269,0.1731,Low Irradiance,synthetic PV simulation; not hardware measurement
462.527,17.8506,0.4884,7.8961,23.728,17.9867,0.8633,0.1367,Low Irradiance,synthetic PV simulation; not hardware measurement
426.303,18.9897,0.4804,8.8864,15.145,18.345,1.0378,-0.0378,Low Irradiance,synthetic PV simulation; not hardware measurement
112.453,13.992,0.1319,1.7616,63.333,15.6909,0.8905,0.1095,Low Irradiance,synthetic PV simulation; not hardware measurement
524.979,16.8073,0.6543,9.149,54.189,16.6491,0.9381,0.0619,Low Irradiance,synthetic PV simulation; not hardware measurement
542.923,19.4705,0.6032,11.9202,16.71,18.3608,1.0914,-0.0914,Low Irradiance,synthetic PV simulation; not hardware measurement
417.616,17.5969,0.426,7.4847,20.093,18.1221,0.9015,0.0985,Low Irradiance,synthetic PV simulation; not hardware measurement
416.18,18.7322,0.5032,7.7877,32.061,17.5745,0.9647,0.0353,Low Irradiance,synthetic PV simulation; not hardware measurement
160.301,16.5974,0.1921,2.8745,25.241,17.5507,0.9289,0.0711,Low Irradiance,synthetic PV simulation; not hardware measurement
300.05,16.4864,0.3435,4.9421,29.858,17.5525,0.8508,0.1492,Low Irradiance,synthetic PV simulation; not hardware measurement
513.74,17.3414,0.6097,9.2201,45.81,17.0224,0.9487,0.0513,Low Irradiance,synthetic PV simulation; not hardware measurement
520.442,16.9349,0.5944,8.8357,38.494,17.3614,0.8832,0.1168,Low Irradiance,synthetic PV simulation; not hardware measurement
301.308,16.7987,0.3503,5.3324,18.84,18.0573,0.8936,0.1064,Low Irradiance,synthetic PV simulation; not hardware measurement
170.777,16.0233,0.1867,3.0129,49.302,16.4752,0.9618,0.0382,Low Irradiance,synthetic PV simulation; not hardware measurement
499.106,15.8105,0.5939,9.1962,58.215,16.4449,1.0019,-0.0019,Low Irradiance,synthetic PV simulation; not hardware measurement
499.93,17.7564,0.5482,10.0966,22.687,18.0659,1.0176,-0.0176,Low Irradiance,synthetic PV simulation; not hardware measurement
135.341,18.8655,0.1415,2.5783,20.242,17.7212,0.9799,0.0201,Low Irradiance,synthetic PV simulation; not hardware measurement
171.764,16.7714,0.1793,2.5514,50.385,16.428,0.8117,0.1883,Low Irradiance,synthetic PV simulation; not hardware measurement
173.799,15.9191,0.1926,2.8445,62.18,15.8929,0.9189,0.0811,Low Irradiance,synthetic PV simulation; not hardware measurement
169.417,17.0545,0.1711,2.5505,39.974,16.8989,0.8039,0.1961,Low Irradiance,synthetic PV simulation; not hardware measurement
81.034,16.5106,0.0928,1.3279,19.232,17.5792,0.8497,0.1503,Low Irradiance,synthetic PV simulation; not hardware measurement
519.163,21.1806,0.5864,10.8272,28.652,17.8092,1.0629,-0.0629,Low Irradiance,synthetic PV simulation; not hardware measurement
516.334,20.0506,0.617,10.4464,20.116,18.1851,1.0136,-0.0136,Low Irradiance,synthetic PV simulation; not hardware measurement
442.707,16.9054,0.45,6.6583,26.498,17.8426,0.7655,0.2345,Low Irradiance,synthetic PV simulation; not hardware measurement
424.662,16.5877,0.5015,7.0009,51.159,16.7112,0.8853,0.1147,Low Irradiance,synthetic PV simulation; not hardware measurement
489.103,18.3762,0.4856,8.2798,44.182,17.0767,0.8926,0.1074,Low Irradiance,synthetic PV simulation; not hardware measurement
92.261,17.3532,0.1037,1.5287,30.427,17.1189,0.8775,0.1225,Low Irradiance,synthetic PV simulation; not hardware measurement
430.114,15.8289,0.512,7.0361,46.93,16.9094,0.8701,0.1299,Low Irradiance,synthetic PV simulation; not hardware measurement
395.75,19.2893,0.4124,7.5528,12.649,18.4399,0.9469,0.0531,Low Irradiance,synthetic PV simulation; not hardware measurement
357.329,16.552,0.3509,5.5193,58.506,16.3156,0.8465,0.1535,Low Irradiance,synthetic PV simulation; not hardware measurement
92.857,16.9316,0.1104,1.8437,19.867,17.6058,1.0281,-0.0281,Low Irradiance,synthetic PV simulation; not hardware measurement
300.028,19.7403,0.3254,5.6961,28.11,17.6323,0.9771,0.0229,Low Irradiance,synthetic PV simulation; not hardware measurement
177.597,17.6978,0.2194,3.3418,39.185,16.9543,1.0021,-0.0021,Low Irradiance,synthetic PV simulation; not hardware measurement
415.273,17.1943,0.5088,7.3503,18.516,18.1917,0.8876,0.1124,Low Irradiance,synthetic PV simulation; not hardware measurement
507.23,16.2279,0.5665,8.6449,25.718,17.9336,0.8638,0.1362,Low Irradiance,synthetic PV simulation; not hardware measurement
423.595,16.7241,0.55,7.9707,56.513,16.4658,1.0228,-0.0228,Low Irradiance,synthetic PV simulation; not hardware measurement
488.487,18.1602,0.5159,7.9051,35.983,17.4501,0.8385,0.1615,Low Irradiance,synthetic PV simulation; not hardware measurement
284.707,17.7205,0.3037,4.8994,44.679,16.8647,0.9186,0.0814,Low Irradiance,synthetic PV simulation; not hardware measurement
386.141,16.426,0.3934,6.0576,35.509,17.3866,0.8159,0.1841,Low Irradiance,synthetic PV simulation; not hardware measurement
472.161,16.463,0.5717,8.1817,37.388,17.3722,0.9011,0.0989,Low Irradiance,synthetic PV simulation; not hardware measurement
493.286,17.3155,0.5671,9.3506,35.044,17.4969,0.98,0.02,Low Irradiance,synthetic PV simulation; not hardware measurement
115.74,17.6221,0.1295,1.9764,26.4,17.3858,0.8925,0.1075,Low Irradiance,synthetic PV simulation; not hardware measurement
494.337,17.9842,0.5747,8.8613,49.906,16.82,0.9569,0.0431,Low Irradiance,synthetic PV simulation; not hardware measurement
552.795,18.086,0.5822,10.5144,24.979,17.9912,0.961,0.039,Low Irradiance,synthetic PV simulation; not hardware measurement
71.407,16.0336,0.0837,1.3774,46.016,16.319,1.0633,-0.0633,Low Irradiance,synthetic PV simulation; not hardware measurement
